Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,Difference of RMSE,Difference of MAE,,,,
3,32, LR, LR,0,0,6.884598317,1.857379066,96.03174603,98.01587302,6.884598317,1.857379066,,,,
3,33, LR, LR,0,0,15.08260134,4.787028748,96.04743083,98.02371542,15.08260134,4.787028748,,,,
3,34, LR, LR,0,0,18.13890015,7.815953718,96.06299213,98.03149606,18.13890015,7.815953718,,,,
3,35, LR, LR,0,0,166.1582903,62.03733849,96.07843137,98.03921569,166.1582903,62.03733849,,,,
3,36, LR, LR,0,0,111.2653223,31.50257586,96.09375,98.046875,111.2653223,31.50257586,,,,
3,37, LR, LR,0,0,119.1377487,41.87990246,96.10894942,98.05447471,119.1377487,41.87990246,,,,
3,38, LR, LR,0,0,82.46735643,28.69473138,96.12403101,98.0620155,82.46735643,28.69473138,,,,
3,39, LR, LR,0,0,95.39367445,39.56758032,96.13899614,98.06949807,95.39367445,39.56758032,,,,
3,40, LR, LR,0,0,129.9101688,62.27837518,96.15384615,98.07692308,129.9101688,62.27837518,,,,
3,41, LR, LR,0,0,126.9536201,50.76491917,96.16858238,98.08429119,126.9536201,50.76491917,,,,
3,42, LR, LR,0,0,89.93713973,38.78794196,96.18320611,98.09160305,89.93713973,38.78794196,,,,
3,43, LR, LR,0,0,125.3413985,57.59528378,96.19771863,98.09885932,125.3413985,57.59528378,,,,
3,44, LR, LR,0,0,150.6473125,65.93832265,96.21212121,98.10606061,150.6473125,65.93832265,,,,
3,45, LR, LR,0,0,219.0447851,90.15090603,96.22641509,98.11320755,219.0447851,90.15090603,,,,
3,46, NN, SVR,6.772410804,1.137161645,318.0397963,119.1056016,96.2406015,98.12030075,311.2673854,117.9684399,,,,
3,47, RF, SVR,49.71577612,8.784664952,489.2566794,190.4577528,96.25468165,98.12734082,439.5409033,181.6730878,,,,
3,48, KNN, SVR,112.7062323,33.64403301,536.6935811,179.9184476,96.26865672,98.13432836,423.9873488,146.2744146,,,,
3,49, LR, RF,118.3110597,54.02983958,476.9525464,202.2370257,96.28252788,98.14126394,358.6414867,148.2071861,,,,
3,50, LR, SVR,385.2648794,136.4415967,857.3619855,335.2348011,96.2962963,98.14814815,472.0971061,198.7932044,,,,
3,51, KNN, SVR,406.3423701,188.6236231,741.2162898,318.4935662,96.3099631,98.15498155,334.8739197,129.8699431,,,,
3,52, LR, NN,262.7176435,125.5959572,478.4686956,164.6052663,96.32352941,98.16176471,215.7510521,39.00930906,,,,
3,53, LR, SVR,124.249455,39.338364,242.8479177,89.02623584,96.33699634,98.16849817,118.5984626,49.68787183,,,,
3,54, RF, KNN,601.8582048,150.4973711,374.7445797,98.54343432,95.98540146,97.81021898,-227.1136251,-51.9539368,,,,
3,55, LR, LR,524.0152428,156.4419166,395.8855407,80.12426933,95.63636364,97.45454545,-128.129702,-76.31764727,,,,
3,56, KNN, SVR,253.7794518,55.21003922,254.1603257,61.48792997,95.65217391,97.46376812,0.380873875,6.277890753,,,,
3,57, NN, NN,553.915108,131.7413183,311.3767439,79.75661399,95.30685921,97.11191336,-242.5383641,-51.98470431,,,,
3,58, RF, KNN,569.298748,162.5019724,463.9027817,92.44858047,94.96402878,96.76258993,-105.3959663,-70.0533919,,,,
3,59, LR, LR,182.5642136,51.79171249,516.6465418,96.09009399,94.98207885,96.77419355,334.0823281,44.29838151,,,,
3,60, NN, SVR,58.89214634,10.1675987,191.7564757,44.93418349,95,96.78571429,132.8643294,34.76658479,,,,
3,61, LR, SVR,108.2472662,19.0490773,92.97544508,20.86323306,94.66192171,96.79715302,-15.27182111,1.814155767,,,,
3,62, NN, SVR,33.94263999,6.747160581,75.96993282,17.50379931,94.68085106,96.80851064,42.02729283,10.75663873,,,,
3,63, KNN, SVR,155.1242387,33.28705589,134.3096635,24.99908398,94.34628975,96.4664311,-20.81457522,-8.287971903,,,,
3,64, NN, SVR,18.67243056,2.541826405,30.58748862,10.29524192,94.36619718,96.47887324,11.91505806,7.753415514,,,,
3,65, LR, LR,0,0,8.501094863,2.383227262,94.38596491,96.49122807,8.501094863,2.383227262,,,,
3,66, LR, LR,0,0,4.554226648,1.956966683,94.40559441,96.5034965,4.554226648,1.956966683,,,,
3,67, LR, LR,0,0,2.624641745,1.14960954,94.42508711,96.51567944,2.624641745,1.14960954,,,,
3,68, LR, LR,0,0,4.174540133,1.173461914,94.44444444,96.52777778,4.174540133,1.173461914,,,,
3,69, LR, LR,0,0,8.450830686,2.599453691,94.46366782,96.53979239,8.450830686,2.599453691,,,,
3,70, LR, LR,0,0,10.0197157,3.559012336,94.48275862,96.55172414,10.0197157,3.559012336,,,,
3,71, LR, LR,0,0,12.12117709,3.379946427,94.50171821,96.56357388,12.12117709,3.379946427,,,,
3,72, LR, LR,0,0,13.08212,2.980514526,94.52054795,96.57534247,13.08212,2.980514526,,,,
3,73, LR, LR,0,0,11.84019364,3.47015693,94.53924915,96.58703072,11.84019364,3.47015693,,,,
3,74, LR, LR,0,0,11.06382011,3.412859012,94.55782313,96.59863946,11.06382011,3.412859012,,,,
3,75, LR, LR,0,0,4.670128619,1.786225128,94.57627119,96.61016949,4.670128619,1.786225128,,,,
3,76, LR, LR,0,0,8.232973425,2.151539128,94.59459459,96.62162162,8.232973425,2.151539128,,,,
3,77, LR, LR,0,0,2.63392041,1.090088149,94.61279461,96.63299663,2.63392041,1.090088149,,,,
3,78, LR, LR,0,0,5.558013083,2.030388598,94.63087248,96.6442953,5.558013083,2.030388598,,,,
3,79, LR, LR,0,0,16.42884273,5.57721207,94.64882943,96.65551839,16.42884273,5.57721207,,,,
3,80, LR, LR,0,0,15.56905895,6.364685851,94.66666667,96.66666667,15.56905895,6.364685851,,,,
3,81, LR, LR,8.089874506,1.044398308,47.17982186,12.06806193,94.68438538,96.67774086,39.08994735,11.02366362,,,,
3,82, KNN, KNN,0,0,86.88506387,22.58817785,94.70198675,96.68874172,86.88506387,22.58817785,,,,
3,83, LR, LR,129.6875439,18.74779358,150.2100145,32.14183863,94.71947195,96.69966997,20.52247063,13.39404505,,,,
3,84, LR, LR,200.5238504,33.21422542,103.6308818,35.53065999,94.40789474,96.71052632,-96.89296854,2.316434571,,,,
3,85, SVR, SVR,1.464207147,0.532785453,259.0032119,73.31430914,94.42622951,96.72131148,257.5390048,72.78152369,,,,
3,86, LR, LR,129.3009005,55.14284782,432.1053862,125.3508337,94.44444444,96.73202614,302.8044857,70.2079859,,,,
3,87, RF, SVR,606.0951259,141.7575667,370.7488088,112.8467489,94.13680782,96.41693811,-235.3463171,-28.91081776,,,,
3,88, LR, LR,574.8144158,85.76422493,192.896434,69.19738602,93.83116883,96.1038961,-381.9179819,-16.56683891,,,,
3,89, KNN, KNN,175.4428104,71.74152286,450.8538594,126.0196672,93.85113269,96.11650485,275.411049,54.27814437,,,,
3,90, KNN, SVR,385.8470751,90.27401057,382.0270286,119.0802203,93.5483871,96.12903226,-3.820046454,28.80620978,,,,
3,91, RF, RF,168.9255398,66.82699846,284.4329963,92.70100514,93.56913183,96.1414791,115.5074565,25.87400669,,,,
3,92, RF, RF,283.0449442,93.78883657,489.1673817,160.510265,93.58974359,96.15384615,206.1224375,66.72142843,,,,
3,93, LR, KNN,277.5367026,84.31568068,509.192692,147.5984281,93.61022364,96.16613419,231.6559894,63.28274746,,,,
3,94, KNN, SVR,279.6984015,52.3841306,581.7205085,150.7931203,93.63057325,96.17834395,302.022107,98.40898969,,,,
3,95, LR, SVR,186.6973148,68.69943138,627.4342114,183.9249637,93.65079365,96.19047619,440.7368966,115.2255323,,,,
3,96, RF, SVR,438.2204807,91.42570261,369.0894201,118.2993909,93.35443038,96.20253165,-69.13106062,26.87368828,,,,
3,97, NN, SVR,120.6728578,26.3118576,204.7164964,77.08367436,93.37539432,96.21451104,84.04363861,50.77181676,,,,
3,98, RF, SVR,130.508785,27.11100106,233.4328862,67.67757428,93.39622642,96.22641509,102.9241012,40.56657322,,,,
3,99, RF, SVR,101.4265031,18.37858061,100.2387844,22.92135959,93.10344828,96.23824451,-1.187718751,4.542778986,,,,
3,100, SVR, SVR,0.200998342,0.098636152,115.3924712,26.68861407,93.125,96.25,115.1914729,26.58997792,,,,
3,101, LR, LR,0,0,133.1489699,36.46766521,93.14641745,96.26168224,133.1489699,36.46766521,,,,
3,102, LR, LR,0,0,208.1614189,45.64726049,93.16770186,96.27329193,208.1614189,45.64726049,,,,
3,103, LR, LR,0,0,65.51105863,19.43876226,93.18885449,96.28482972,65.51105863,19.43876226,,,,
3,104, LR, LR,0,0,272.2261927,69.28378715,93.20987654,96.2962963,272.2261927,69.28378715,,,,
3,105, LR, LR,0,0,295.7625682,84.13256048,93.23076923,96.30769231,295.7625682,84.13256048,,,,
3,106, LR, LR,0,0,499.2309827,101.7871563,93.25153374,96.3190184,499.2309827,101.7871563,,,,
3,107, LR, LR,0,0,345.300835,70.27894592,93.27217125,96.33027523,345.300835,70.27894592,,,,
3,108, LR, LR,0,0,275.8632681,70.44688453,93.29268293,96.34146341,275.8632681,70.44688453,,,,
3,109, LR, LR,0,0,132.0739163,45.04936799,93.31306991,96.35258359,132.0739163,45.04936799,,,,
3,110, LR, LR,0,0,111.0362372,31.50501971,93.33333333,96.36363636,111.0362372,31.50501971,,,,
4,1, LR, LR,0,0,1.628927628,0.693451457,93.35347432,96.37462236,1.628927628,0.693451457,,,,
4,2, LR, LR,0,0,3.86096256,1.182669947,93.37349398,96.38554217,3.86096256,1.182669947,,,,
4,3, LR, LR,0,0,1.567924081,0.805516369,93.39339339,96.3963964,1.567924081,0.805516369,,,,
4,4, LR, LR,0,0,1.805341549,0.820450846,93.41317365,96.40718563,1.805341549,0.820450846,,,,
4,5, LR, LR,0,0,1.503418188,0.704337198,93.43283582,96.41791045,1.503418188,0.704337198,,,,
4,6, LR, LR,0,0,1.677311403,0.820248506,93.45238095,96.42857143,1.677311403,0.820248506,,,,
4,7, LR, LR,0,0,1.164284523,0.646670568,93.47181009,96.43916914,1.164284523,0.646670568,,,,
4,8, LR, LR,0,0,1.182577698,0.546945965,93.49112426,96.44970414,1.182577698,0.546945965,,,,
4,9, LR, LR,0,0,0.934923035,0.525999959,93.51032448,96.46017699,0.934923035,0.525999959,,,,
4,10, LR, LR,0,0,0.868975548,0.507490302,93.52941176,96.47058824,0.868975548,0.507490302,,,,
4,11, LR, LR,0,0,0.770250969,0.450678137,93.5483871,96.48093842,0.770250969,0.450678137,,,,
4,12, LR, LR,0,0,0.823713354,0.349009213,93.56725146,96.49122807,0.823713354,0.349009213,,,,
4,13, LR, LR,0,0,0.872197223,0.405999327,93.58600583,96.50145773,0.872197223,0.405999327,,,,
4,14, LR, LR,0,0,0.501474052,0.21210579,93.60465116,96.51162791,0.501474052,0.21210579,,,,
4,15, LR, LR,0,0,0.486335689,0.168146154,93.62318841,96.52173913,0.486335689,0.168146154,,,,
4,16, LR, LR,0,0,0.264116493,0.079163298,93.6416185,96.53179191,0.264116493,0.079163298,,,,
4,17, LR, LR,0,0,0.389138515,0.108996776,93.65994236,96.54178674,0.389138515,0.108996776,,,,
4,18, LR, LR,0,0,0.214551361,0.075498113,93.67816092,96.55172414,0.214551361,0.075498113,,,,
4,19, LR, LR,0,0,0.326394609,0.12203183,93.69627507,96.56160458,0.326394609,0.12203183,,,,
4,20, LR, LR,0,0,0.254381836,0.133390903,93.71428571,96.57142857,0.254381836,0.133390903,,,,
4,21, LR, LR,0,0,0.167330939,0.065955262,93.73219373,96.58119658,0.167330939,0.065955262,,,,
4,22, LR, LR,0,0,0.261166907,0.111845286,93.75,96.59090909,0.261166907,0.111845286,,,,
4,23, LR, LR,0,0,0.892670274,0.358385404,93.76770538,96.60056657,0.892670274,0.358385404,,,,
4,24, LR, LR,0,0,0.489033654,0.2616074,93.78531073,96.61016949,0.489033654,0.2616074,,,,
4,25, LR, LR,0,0,1.33824143,0.532885391,93.8028169,96.61971831,1.33824143,0.532885391,,,,
4,26, LR, LR,0,0,2.354858411,0.992345463,93.82022472,96.62921348,2.354858411,0.992345463,,,,
4,27, LR, LR,0,0,2.679228775,0.929652666,93.83753501,96.63865546,2.679228775,0.929652666,,,,
4,28, LR, LR,0,0,1.996643864,1.002115752,93.8547486,96.64804469,1.996643864,1.002115752,,,,
4,29, LR, LR,0,0,0.648498328,0.241077767,93.8718663,96.65738162,0.648498328,0.241077767,,,,
4,30, LR, LR,0,0,1.123903376,0.488829994,93.88888889,96.66666667,1.123903376,0.488829994,,,,
4,31, LR, LR,0,0,2.147329046,0.644451634,93.90581717,96.67590028,2.147329046,0.644451634,,,,
4,32, LR, LR,0,0,3.528422505,0.994897057,93.92265193,96.68508287,3.528422505,0.994897057,,,,
4,33, LR, LR,0,0,16.07615127,6.305652153,93.93939394,96.69421488,16.07615127,6.305652153,,,,
4,34, LR, LR,0,0,74.62326415,32.66037885,93.95604396,96.7032967,74.62326415,32.66037885,,,,
4,35, LR, LR,0,0,238.9334999,69.88928995,93.97260274,96.71232877,238.9334999,69.88928995,,,,
4,36, LR, LR,0,0,205.3341848,67.10703335,93.98907104,96.72131148,205.3341848,67.10703335,,,,
4,37, LR, LR,0,0,123.6168024,34.88076521,94.00544959,96.73024523,123.6168024,34.88076521,,,,
4,38, LR, LR,0,0,61.78551241,30.61833845,94.02173913,96.73913043,61.78551241,30.61833845,,,,
4,39, LR, LR,0,0,85.69924305,43.18332658,94.03794038,96.74796748,85.69924305,43.18332658,,,,
4,40, LR, LR,0,0,123.7512921,46.10940617,94.05405405,96.75675676,123.7512921,46.10940617,,,,
4,41, LR, LR,0,0,118.1948695,44.89462148,94.07008086,96.76549865,118.1948695,44.89462148,,,,
4,42, LR, LR,0,0,149.4508508,53.68850446,94.08602151,96.77419355,149.4508508,53.68850446,,,,
4,43, LR, LR,0,0,82.59174511,33.54486316,94.10187668,96.78284182,82.59174511,33.54486316,,,,
4,44, LR, LR,0,0,97.35218543,40.41799468,94.11764706,96.79144385,97.35218543,40.41799468,,,,
4,45, SVR, KNN,0.926567482,0.172657138,161.6491628,58.35557016,94.13333333,96.8,160.7225953,58.18291302,,,,
4,46, NN, NN,35.04056293,6.778839062,191.5575721,77.38578374,94.14893617,96.80851064,156.5170091,70.60694468,,,,
4,47, RF, KNN,125.4295283,38.0442102,289.9353586,102.4554189,94.16445623,96.81697613,164.5058304,64.41120874,,,,
4,48, KNN, KNN,282.7219742,106.984707,314.453203,140.9559503,94.17989418,96.82539683,31.73122881,33.97124327,,,,
4,49, LR, SVR,237.6677687,87.74829608,488.3458574,243.7503655,94.19525066,96.83377309,250.6780887,156.0020694,,,,
4,50, KNN, KNN,259.1685076,119.8933304,556.5254077,260.6870404,94.21052632,96.84210526,297.3569001,140.79371,,,,
4,51, NN, SVR,174.3916456,53.12112438,542.8169744,237.5196902,94.22572178,96.8503937,368.4253288,184.3985658,,,,
4,52, LR, NN,194.0556219,63.25317948,237.0884278,99.53913225,94.2408377,96.85863874,43.03280593,36.28595277,,,,
4,53, RF, SVR,179.7561937,40.66462182,161.1271272,66.96926787,93.99477807,96.86684073,-18.62906646,26.30464605,,,,
4,54, KNN, KNN,502.101278,99.02931871,296.7518043,81.31424107,93.75,96.61458333,-205.3494737,-17.71507764,,,,
4,55, KNN, SVR,57.2537767,12.21486307,448.1412895,93.617234,93.76623377,96.62337662,390.8875128,81.40237093,,,,
4,56, NN, SVR,30.63445271,8.323728915,418.3243898,84.06542969,93.78238342,96.63212435,387.6899371,75.74170077,,,,
4,57, KNN, SVR,636.1445876,121.5299117,336.0030797,88.26208198,93.54005168,96.38242894,-300.1415079,-33.2678297,,,,
4,58, RF, SVR,186.6022986,33.31052975,411.7306079,93.21921417,93.55670103,96.39175258,225.1283093,59.90868442,,,,
4,59, NN, SVR,165.8332384,27.11120098,382.8805372,74.07556906,93.57326478,96.40102828,217.0472988,46.96436808,,,,
4,60, KNN, KNN,97.34489727,25.30900453,140.9164203,35.75288501,93.58974359,96.41025641,43.57152299,10.44388048,,,,
4,61, RF, RF,22.20535483,6.981803286,58.2724426,17.19634403,93.60613811,96.41943734,36.06708777,10.21454075,,,,
4,62, NN, SVR,88.10615426,21.59998141,73.38395103,19.33582346,93.36734694,96.17346939,-14.72220324,-2.264157946,,,,
4,63, NN, SVR,158.2746101,21.28748254,133.6219366,22.76248024,93.12977099,96.18320611,-24.65267357,1.4749977,,,,
4,64, NN, SVR,33.06871681,4.416222369,36.02920843,9.645487801,93.14720812,96.1928934,2.960491619,5.229265432,,,,
4,65, SVR, SVR,0.099623101,0.099621517,16.09517202,5.644688924,93.16455696,96.20253165,15.99554892,5.545067408,,,,
4,66, LR, LR,0,0,11.40270538,3.209914559,93.18181818,96.21212121,11.40270538,3.209914559,,,,
4,67, LR, LR,0,0,2.417154623,0.745933351,93.19899244,96.22166247,2.417154623,0.745933351,,,,
4,68, LR, LR,0,0,1.636405777,0.65228653,93.2160804,96.23115578,1.636405777,0.65228653,,,,
4,69, LR, LR,0,0,5.243241689,1.417203854,93.23308271,96.2406015,5.243241689,1.417203854,,,,
4,70, LR, LR,0,0,19.75190229,4.626617432,93.25,96.25,19.75190229,4.626617432,,,,
4,71, LR, LR,0,0,15.01248842,6.099125881,93.26683292,96.25935162,15.01248842,6.099125881,,,,
4,72, LR, LR,0,0,39.10384448,8.876923162,93.28358209,96.26865672,39.10384448,8.876923162,,,,
4,73, LR, LR,0,0,36.3668752,11.30064392,93.30024814,96.27791563,36.3668752,11.30064392,,,,
4,74, LR, LR,0,0,25.03320171,6.463382361,93.31683168,96.28712871,25.03320171,6.463382361,,,,
4,75, LR, LR,0,0,11.68168202,3.825146733,93.33333333,96.2962963,11.68168202,3.825146733,,,,
4,76, LR, LR,0,0,12.93113491,4.559092503,93.34975369,96.30541872,12.93113491,4.559092503,,,,
4,77, LR, LR,0,0,15.90982303,6.291327029,93.36609337,96.31449631,15.90982303,6.291327029,,,,
4,78, LR, LR,0,0,34.17815315,9.916799146,93.38235294,96.32352941,34.17815315,9.916799146,,,,
4,79, LR, LR,0,0,35.95287358,10.3627828,93.39853301,96.33251834,35.95287358,10.3627828,,,,
4,80, LR, LR,0,0,32.11041472,10.67158964,93.41463415,96.34146341,32.11041472,10.67158964,,,,
4,81, SVR, KNN,0.30619956,0.072000951,162.6721301,44.36986482,93.43065693,96.35036496,162.3659305,44.29786387,,,,
4,82, NN, RF,19.7429914,2.552976735,207.6902564,59.61875347,93.44660194,96.3592233,187.947265,57.06577673,,,,
4,83, LR, SVR,82.31888968,14.03581078,205.8897783,67.92958798,93.46246973,96.36803874,123.5708886,53.8937772,,,,
4,84, LR, LR,274.965153,41.96636286,222.3908087,62.31565136,93.23671498,96.37681159,-52.57434431,20.3492885,,,,
4,85, RF, KNN,443.0373754,61.64327393,341.6145719,67.00629688,93.01204819,96.38554217,-101.4228036,5.363022943,,,,
4,86, KNN, SVR,175.7180762,23.32562025,244.8445191,62.59489746,93.02884615,96.39423077,69.12644288,39.26927721,,,,
4,87, RF, SVR,269.7400317,47.36317321,262.1828902,74.46137358,92.8057554,96.4028777,-7.557141488,27.09820037,,,,
4,88, LR, LR,568.6071893,94.41944734,195.6788309,58.71471106,92.58373206,96.1722488,-372.9283584,-35.70473627,,,,
4,89, RF, RF,461.7964935,100.9886375,385.7512522,100.9341114,92.3627685,95.94272076,-76.04524128,-0.054526061,,,,
4,90, KNN, SVR,195.1797503,66.28080543,506.2783106,115.8677769,92.38095238,95.95238095,311.0985603,49.58697148,,,,
4,91, KNN, KNN,313.6293718,111.7957175,380.1490885,118.401576,92.39904988,95.96199525,66.51971673,6.605858545,,,,
4,92, KNN, SVR,49.28855663,19.03050058,291.0509218,82.14372226,92.41706161,95.97156398,241.7623651,63.11322168,,,,
4,93, RF, SVR,397.3602307,100.8126783,390.9470817,102.6590763,92.19858156,95.98108747,-6.413149039,1.846397947,,,,
4,94, KNN, KNN,713.2410332,160.2073204,539.4687982,129.6166608,91.98113208,95.75471698,-173.772235,-30.5906596,,,,
4,95, LR, RF,495.9361001,117.7489221,385.5087548,102.820858,91.76470588,95.52941176,-110.4273454,-14.92806414,,,,
4,96, RF, KNN,216.0700346,51.66919178,251.9850614,74.80834961,91.78403756,95.5399061,35.91502676,23.13915783,,,,
4,97, RF, SVR,71.48728088,22.78973099,146.7029923,61.43523849,91.80327869,95.55035129,75.21571144,38.64550749,,,,
4,98, NN, SVR,175.900942,37.63153102,228.5521046,67.38380682,91.82242991,95.56074766,52.65116256,29.7522758,,,,
4,99, NN, KNN,12.89663273,2.666778228,64.66228502,21.45411585,91.84149184,95.57109557,51.76565229,18.78733762,,,,
4,100, KNN, SVR,16.60353394,2.515106434,39.54609547,14.37184886,91.86046512,95.58139535,22.94256154,11.85674242,,,,
4,101, SVR, SVR,0.272131265,0.134092249,54.08015795,10.86942102,91.87935035,95.59164733,53.80802668,10.73532878,,,,
4,102, LR, LR,0,0,48.74836112,11.73933267,91.89814815,95.60185185,48.74836112,11.73933267,,,,
4,103, LR, LR,0,0,49.75177018,12.1605126,91.91685912,95.61200924,49.75177018,12.1605126,,,,
4,104, LR, LR,0,0,100.8707753,19.87194439,91.93548387,95.62211982,100.8707753,19.87194439,,,,
4,105, LR, LR,0,0,119.3959376,35.96493652,91.95402299,95.63218391,119.3959376,35.96493652,,,,
4,106, LR, LR,0,0,208.6115734,48.15314773,91.97247706,95.64220183,208.6115734,48.15314773,,,,
4,107, LR, LR,0,0,334.5512048,57.41116649,91.99084668,95.65217391,334.5512048,57.41116649,,,,
4,108, LR, LR,0,0,162.6982354,34.40332449,92.00913242,95.66210046,162.6982354,34.40332449,,,,
4,109, LR, LR,0,0,222.4214883,51.8735654,92.02733485,95.67198178,222.4214883,51.8735654,,,,
4,110, LR, LR,0,0,181.7861059,41.66952237,92.04545455,95.68181818,181.7861059,41.66952237,,,,
5,1, LR, LR,0,0,0.987037952,0.395539614,92.06349206,95.69160998,0.987037952,0.395539614,,,,
5,2, LR, LR,0,0,1.425879094,0.627939224,92.08144796,95.70135747,1.425879094,0.627939224,,,,
5,3, LR, LR,0,0,3.706437585,1.344574892,92.0993228,95.71106095,3.706437585,1.344574892,,,,
5,4, LR, LR,0,0,3.102451781,1.17602597,92.11711712,95.72072072,3.102451781,1.17602597,,,,
5,5, LR, LR,0,0,3.2955501,1.240943815,92.13483146,95.73033708,3.2955501,1.240943815,,,,
5,6, LR, LR,0,0,2.663788896,0.917614174,92.15246637,95.73991031,2.663788896,0.917614174,,,,
5,7, LR, LR,0,0,3.497959207,1.22586691,92.17002237,95.74944072,3.497959207,1.22586691,,,,
5,8, LR, LR,0,0,1.904155025,0.693474746,92.1875,95.75892857,1.904155025,0.693474746,,,,
5,9, LR, LR,0,0,1.404473456,0.622004046,92.20489978,95.76837416,1.404473456,0.622004046,,,,
5,10, LR, LR,0,0,1.505373697,0.601867281,92.22222222,95.77777778,1.505373697,0.601867281,,,,
5,11, LR, LR,0,0,1.434994221,0.533565301,92.23946785,95.78713969,1.434994221,0.533565301,,,,
5,12, LR, LR,0,0,0.978630967,0.469658872,92.25663717,95.79646018,0.978630967,0.469658872,,,,
5,13, LR, LR,0,0,0.986556813,0.453410529,92.27373068,95.80573951,0.986556813,0.453410529,,,,
5,14, LR, LR,0,0,0.690500135,0.30430427,92.2907489,95.81497797,0.690500135,0.30430427,,,,
5,15, LR, LR,0,0,0.68553087,0.210169074,92.30769231,95.82417582,0.68553087,0.210169074,,,,
5,16, LR, LR,0,0,0.328448105,0.125302407,92.3245614,95.83333333,0.328448105,0.125302407,,,,
5,17, LR, LR,0,0,0.24356275,0.076807243,92.34135667,95.84245077,0.24356275,0.076807243,,,,
5,18, LR, LR,0,0,0.359707672,0.074925431,92.3580786,95.85152838,0.359707672,0.074925431,,,,
5,19, LR, LR,0,0,0.304711691,0.089562215,92.37472767,95.86056645,0.304711691,0.089562215,,,,
5,20, LR, LR,0,0,0.205663425,0.080434095,92.39130435,95.86956522,0.205663425,0.080434095,,,,
5,21, LR, LR,0,0,0.693933063,0.172438099,92.40780911,95.87852495,0.693933063,0.172438099,,,,
